Teaching_Year,Test_Year,OrgName,Test_Name,Suppressed_Value
2009-2010,2010,Danville School,NECAP Reading Grade 11,41.93333333
2009-2010,2010,Danville School,NECAP Reading Grades 3-8,46.22302158
2009-2010,2010,Danville School,NECAP Science Grade 11,30.08571429
2009-2010,2010,Danville School,NECAP Science Grade 4,43.6
2009-2010,2010,Danville School,NECAP Science Grade 8,39.03448276
2009-2010,2010,Danville School,NECAP Writing Grade 11,0
2009-2010,2010,Danville School,NECAP Writing Grade 5,39.45833333
2009-2010,2010,Danville School,NECAP Writing Grade 8,40.34782609
2009-2010,2010,Deerfield Valley Elementary School,NECAP Math Grades 3-8,47.98076923
2009-2010,2010,Deerfield Valley Elementary School,NECAP Reading Grades 3-8,48.67307692
2009-2010,2010,Deerfield Valley Elementary School,NECAP Science Grade 4,45.6
2009-2010,2010,Deerfield Valley Elementary School,NECAP Writing Grade 5,47.68421053
2009-2010,2010,Derby Elementary School,NECAP Math Grades 3-8,44.24615385
2009-2010,2010,Derby Elementary School,NECAP Reading Grades 3-8,46.68582375
2009-2010,2010,Derby Elementary School,NECAP Science Grade 4,41.34
2009-2010,2010,Derby Elementary School,NECAP Writing Grade 5,42.48
2009-2010,2010,Dorset School,NECAP Math Grades 3-8,47.36792453
2009-2010,2010,Dorset School,NECAP Reading Grades 3-8,52.81132075
2009-2010,2010,Dorset School,NECAP Science Grade 4,46.16666667
2009-2010,2010,Dorset School,NECAP Science Grade 8,38.91666667
2009-2010,2010,Dorset School,NECAP Writing Grade 5,47.41666667
2009-2010,2010,Dorset School,NECAP Writing Grade 8,49.80769231
2009-2010,2010,Dothan Brook School,NECAP Math Grades 3-8,45.15957447
2009-2010,2010,Dothan Brook School,NECAP Reading Grades 3-8,45.5212766
2009-2010,2010,Dothan Brook School,NECAP Science Grade 4,43
2009-2010,2010,Dothan Brook School,NECAP Writing Grade 5,42.51020408
2009-2010,2010,Doty Memorial School,NECAP Math Grades 3-8,43.79591837
2009-2010,2010,Doty Memorial School,NECAP Reading Grades 3-8,46.08163265
2009-2010,2010,Doty Memorial School,NECAP Science Grade 4,39.25
2009-2010,2010,Doty Memorial School,NECAP Writing Grade 5,41.75
2009-2010,2010,Dover Elementary School,NECAP Math Grades 3-8,48.98
2009-2010,2010,Dover Elementary School,NECAP Reading Grades 3-8,51.3
2009-2010,2010,Dover Elementary School,NECAP Science Grade 4,
2009-2010,2010,Dover Elementary School,NECAP Writing Grade 5,
2009-2010,2010,Dummerston Schools,NECAP Math Grades 3-8,44.08791209
2009-2010,2010,Dummerston Schools,NECAP Reading Grades 3-8,48.91208791
2009-2010,2010,Dummerston Schools,NECAP Science Grade 4,
2009-2010,2010,Dummerston Schools,NECAP Science Grade 8,37.45454545
2009-2010,2010,Dummerston Schools,NECAP Writing Grade 5,
2009-2010,2010,Dummerston Schools,NECAP Writing Grade 8,40.1
2009-2010,2010,E. Taylor Hatton School,NECAP Math Grades 3-8,37.84
2009-2010,2010,E. Taylor Hatton School,NECAP Reading Grades 3-8,40.84
2009-2010,2010,E. Taylor Hatton School,NECAP Science Grade 4,
2009-2010,2010,E. Taylor Hatton School,NECAP Writing Grade 5,
2009-2010,2010,East Haven School,NECAP Math Grades 3-8,44
2009-2010,2010,East Haven School,NECAP Reading Grades 3-8,42.78947368
2009-2010,2010,East Haven School,NECAP Science Grade 4,
2009-2010,2010,East Haven School,NECAP Science Grade 8,
2009-2010,2010,East Haven School,NECAP Writing Grade 5,
2009-2010,2010,East Haven School,NECAP Writing Grade 8,
2009-2010,2010,East Montpelier Elementary School,NECAP Math Grades 3-8,45.83673469
2009-2010,2010,East Montpelier Elementary School,NECAP Reading Grades 3-8,49.97278912
2009-2010,2010,East Montpelier Elementary School,NECAP Science Grade 4,43.89285714
2009-2010,2010,East Montpelier Elementary School,NECAP Writing Grade 5,47.89285714
2009-2010,2010,Eden Central School,NECAP Math Grades 3-8,42.45555556
2009-2010,2010,Eden Central School,NECAP Reading Grades 3-8,43.74444444
2009-2010,2010,Eden Central School,NECAP Science Grade 4,45.38888889
2009-2010,2010,Eden Central School,NECAP Writing Grade 5,41.05555556
2009-2010,2010,Edmunds Elementary School,NECAP Math Grades 3-8,45.25837321
2009-2010,2010,Edmunds Elementary School,NECAP Reading Grades 3-8,49.03809524
2009-2010,2010,Edmunds Elementary School,NECAP Science Grade 4,39.55769231
2009-2010,2010,Edmunds Elementary School,NECAP Writing Grade 5,43.25490196
2009-2010,2010,Edmunds Middle School,NECAP Math Grades 3-8,41.91164659
2009-2010,2010,Edmunds Middle School,NECAP Reading Grades 3-8,49.048
2009-2010,2010,Edmunds Middle School,NECAP Science Grade 8,37.07874016
2009-2010,2010,Edmunds Middle School,NECAP Writing Grade 8,44.27350427
2009-2010,2010,Elm Hill School,NECAP Math Grades 3-8,42.41176471
2009-2010,2010,Elm Hill School,NECAP Reading Grades 3-8,45.42352941
2009-2010,2010,Elm Hill School,NECAP Science Grade 4,44.5
2009-2010,2010,Elm Hill School,NECAP Writing Grade 5,44.15
2009-2010,2010,Elmore School,NECAP Math Grades 3-8,50.76923077
2009-2010,2010,Elmore School,NECAP Reading Grades 3-8,55.46153846
2009-2010,2010,Enosburg Elementary School,NECAP Math Grades 3-8,42.203125
2009-2010,2010,Enosburg Elementary School,NECAP Reading Grades 3-8,45.7578125
2009-2010,2010,Enosburg Elementary School,NECAP Science Grade 4,38.7027027
2009-2010,2010,Enosburg Elementary School,NECAP Writing Grade 5,42.44117647
2009-2010,2010,Enosburg Middle/High School,NECAP Math Grade 11,35.77333333
2009-2010,2010,Enosburg Middle/High School,NECAP Math Grades 3-8,42
2009-2010,2010,Enosburg Middle/High School,NECAP Reading Grade 11,44.08
2009-2010,2010,Enosburg Middle/High School,NECAP Reading Grades 3-8,50.17567568
2009-2010,2010,Enosburg Middle/High School,NECAP Science Grade 11,29.8974359
2009-2010,2010,Enosburg Middle/High School,NECAP Science Grade 8,32.92857143
2009-2010,2010,Enosburg Middle/High School,NECAP Writing Grade 11,0
2009-2010,2010,Enosburg Middle/High School,NECAP Writing Grade 8,40.5
2009-2010,2010,Essex Elementary School,NECAP Math Grades 3-8,44.07692308
2009-2010,2010,Essex Elementary School,NECAP Reading Grades 3-8,42.84615385
2009-2010,2010,Essex High School,NECAP Math Grade 11,40.61666667
2009-2010,2010,Essex High School,NECAP Reading Grade 11,51.26666667
2009-2010,2010,Essex High School,NECAP Science Grade 11,39.09717868
2009-2010,2010,Essex High School,NECAP Writing Grade 11,0
2009-2010,2010,Essex Middle School,NECAP Math Grades 3-8,47.02962963
2009-2010,2010,Essex Middle School,NECAP Reading Grades 3-8,52.55555556
2009-2010,2010,Essex Middle School,NECAP Science Grade 8,41.02547771
2009-2010,2010,Essex Middle School,NECAP Writing Grade 8,45
2009-2010,2010,Fair Haven Grade School,NECAP Math Grades 3-8,43.70560748
2009-2010,2010,Fair Haven Grade School,NECAP Reading Grades 3-8,49.3317757
2009-2010,2010,Fair Haven Grade School,NECAP Science Grade 4,36.12820513
2009-2010,2010,Fair Haven Grade School,NECAP Science Grade 8,35.29411765
2009-2010,2010,Fair Haven Grade School,NECAP Writing Grade 5,39.86111111
2009-2010,2010,Fair Haven Grade School,NECAP Writing Grade 8,46.34285714
2009-2010,2010,Fair Haven UHS #16,NECAP Math Grade 11,36.5
2009-2010,2010,Fair Haven UHS #16,NECAP Reading Grade 11,47.03703704
2009-2010,2010,Fair Haven UHS #16,NECAP Science Grade 11,36.69047619
2009-2010,2010,Fair Haven UHS #16,NECAP Writing Grade 11,0
2009-2010,2010,Fairfield Center School,NECAP Math Grades 3-8,44.66013072
2009-2010,2010,Fairfield Center School,NECAP Reading Grades 3-8,49.76470588
2009-2010,2010,Fairfield Center School,NECAP Science Grade 4,46.62068966
2009-2010,2010,Fairfield Center School,NECAP Science Grade 8,39.82758621
2009-2010,2010,Fairfield Center School,NECAP Writing Grade 5,51.13793103
2009-2010,2010,Fairfield Center School,NECAP Writing Grade 8,41.86666667
2009-2010,2010,Fayston Elementary School,NECAP Math Grades 3-8,51.9375
2009-2010,2010,Fayston Elementary School,NECAP Reading Grades 3-8,48.3875
2009-2010,2010,Fayston Elementary School,NECAP Science Grade 4,45.84210526
2009-2010,2010,Fayston Elementary School,NECAP Writing Grade 5,43.75
2009-2010,2010,Ferrisburgh Central School,NECAP Math Grades 3-8,45.57446809
2009-2010,2010,Ferrisburgh Central School,NECAP Reading Grades 3-8,49.82978723
2009-2010,2010,Ferrisburgh Central School,NECAP Science Grade 4,44.5
2009-2010,2010,Ferrisburgh Central School,NECAP Writing Grade 5,53.42307692
2009-2010,2010,Fisher School,NECAP Math Grades 3-8,40.125
2009-2010,2010,Fisher School,NECAP Reading Grades 3-8,42.9375
2009-2010,2010,Fisher School,NECAP Science Grade 4,44.43333333
2009-2010,2010,Fisher School,NECAP Writing Grade 5,40.92857143
2009-2010,2010,Fletcher Elementary School,NECAP Math Grades 3-8,45.52173913
2009-2010,2010,Fletcher Elementary School,NECAP Reading Grades 3-8,45.23188406
2009-2010,2010,Fletcher Elementary School,NECAP Science Grade 4,
2009-2010,2010,Fletcher Elementary School,NECAP Writing Grade 5,
2009-2010,2010,Flood Brook US #20,NECAP Math Grades 3-8,46.88235294
2009-2010,2010,Flood Brook US #20,NECAP Reading Grades 3-8,48.9
2009-2010,2010,Flood Brook US #20,NECAP Science Grade 4,44.96153846
2009-2010,2010,Flood Brook US #20,NECAP Science Grade 8,41.18518519
2009-2010,2010,Flood Brook US #20,NECAP Writing Grade 5,43.11538462
2009-2010,2010,Flood Brook US #20,NECAP Writing Grade 8,39.72413793
2009-2010,2010,Folsom Education & Community Center,NECAP Math Grades 3-8,47.97368421
2009-2010,2010,Folsom Education & Community Center,NECAP Reading Grades 3-8,49.11842105
2009-2010,2010,Folsom Education & Community Center,NECAP Science Grade 4,47.3125
2009-2010,2010,Folsom Education & Community Center,NECAP Science Grade 8,38.63157895
2009-2010,2010,Folsom Education & Community Center,NECAP Writing Grade 5,42.06666667
2009-2010,2010,Folsom Education & Community Center,NECAP Writing Grade 8,49.83333333
2009-2010,2010,Founders Memorial School,NECAP Math Grades 3-8,46.89769821
2009-2010,2010,Founders Memorial School,NECAP Reading Grades 3-8,49.24744898
2009-2010,2010,Founders Memorial School,NECAP Science Grade 4,43.81034483
2009-2010,2010,Founders Memorial School,NECAP Writing Grade 5,40.49152542
2009-2010,2010,Franklin Elementary School,NECAP Math Grades 3-8,48.12195122
2009-2010,2010,Franklin Elementary School,NECAP Reading Grades 3-8,48.26506024
2009-2010,2010,Franklin Elementary School,NECAP Science Grade 4,45.21428571
2009-2010,2010,Franklin Elementary School,NECAP Writing Grade 5,46.85714286
2009-2010,2010,Frederick H. Tuttle Middle School,NECAP Math Grades 3-8,49.05074627
2009-2010,2010,Frederick H. Tuttle Middle School,NECAP Reading Grades 3-8,55.02994012
2009-2010,2010,Frederick H. Tuttle Middle School,NECAP Science Grade 8,39.47938144
2009-2010,2010,Frederick H. Tuttle Middle School,NECAP Writing Grade 8,48.97674419
2009-2010,2010,Georgia Elementary/Middle School,NECAP Math Grades 3-8,46.27319588
2009-2010,2010,Georgia Elementary/Middle School,NECAP Reading Grades 3-8,48.18041237
2009-2010,2010,Georgia Elementary/Middle School,NECAP Science Grade 4,38.58823529
2009-2010,2010,Georgia Elementary/Middle School,NECAP Science Grade 8,35.13636364
2009-2010,2010,Georgia Elementary/Middle School,NECAP Writing Grade 5,41.33333333
2009-2010,2010,Georgia Elementary/Middle School,NECAP Writing Grade 8,41.54411765
2009-2010,2010,Glover Community School,NECAP Math Grades 3-8,46.16129032
2009-2010,2010,Glover Community School,NECAP Reading Grades 3-8,54.08602151
2009-2010,2010,Glover Community School,NECAP Science Grade 4,40.69230769
2009-2010,2010,Glover Community School,NECAP Science Grade 8,
2009-2010,2010,Glover Community School,NECAP Writing Grade 5,50.33333333
2009-2010,2010,Glover Community School,NECAP Writing Grade 8,42.33333333
2009-2010,2010,Grand Isle Elementary School,NECAP Math Grades 3-8,41.5703125
2009-2010,2010,Grand Isle Elementary School,NECAP Reading Grades 3-8,44.2265625
2009-2010,2010,Grand Isle Elementary School,NECAP Science Grade 4,36.3
2009-2010,2010,Grand Isle Elementary School,NECAP Science Grade 8,36.82142857
2009-2010,2010,Grand Isle Elementary School,NECAP Writing Grade 5,40.89473684
2009-2010,2010,Grand Isle Elementary School,NECAP Writing Grade 8,41.48148148
2009-2010,2010,Green Mountain UHS #35,NECAP Math Grade 11,35.01612903
2009-2010,2010,Green Mountain UHS #35,NECAP Math Grades 3-8,43.08928571
2009-2010,2010,Green Mountain UHS #35,NECAP Reading Grade 11,42.11111111
2009-2010,2010,Green Mountain UHS #35,NECAP Reading Grades 3-8,46.82142857
2009-2010,2010,Green Mountain UHS #35,NECAP Science Grade 11,34.01923077
2009-2010,2010,Green Mountain UHS #35,NECAP Science Grade 8,32.6779661
2009-2010,2010,Green Mountain UHS #35,NECAP Writing Grade 11,0
2009-2010,2010,Green Mountain UHS #35,NECAP Writing Grade 8,41.82142857
2009-2010,2010,Green Street School,NECAP Math Grades 3-8,42.87150838
2009-2010,2010,Green Street School,NECAP Reading Grades 3-8,46.40223464
2009-2010,2010,Green Street School,NECAP Science Grade 4,41.80555556
2009-2010,2010,Green Street School,NECAP Writing Grade 5,35.84375
2009-2010,2010,Guildhall Elementary School,NECAP Math Grades 3-8,
2009-2010,2010,Guildhall Elementary School,NECAP Reading Grades 3-8,
2009-2010,2010,Guildhall Elementary School,NECAP Science Grade 4,
2009-2010,2010,Guildhall Elementary School,NECAP Writing Grade 5,
2009-2010,2010,Guilford Central School,NECAP Math Grades 3-8,43.10526316
2009-2010,2010,Guilford Central School,NECAP Reading Grades 3-8,47.10526316
2009-2010,2010,Guilford Central School,NECAP Science Grade 4,41.57142857
2009-2010,2010,Guilford Central School,NECAP Science Grade 8,37.04761905
2009-2010,2010,Guilford Central School,NECAP Writing Grade 5,37.6
2009-2010,2010,Guilford Central School,NECAP Writing Grade 8,42.25
2009-2010,2010,Halifax School,NECAP Math Grades 3-8,46.21052632
2009-2010,2010,Halifax School,NECAP Reading Grades 3-8,53.02631579
2009-2010,2010,Halifax School,NECAP Science Grade 4,
2009-2010,2010,Halifax School,NECAP Science Grade 8,
2009-2010,2010,Halifax School,NECAP Writing Grade 5,
2009-2010,2010,Halifax School,NECAP Writing Grade 8,
2009-2010,2010,Hardwick Elementary School,NECAP Math Grades 3-8,40
2009-2010,2010,Hardwick Elementary School,NECAP Reading Grades 3-8,41.90643275
2009-2010,2010,Hardwick Elementary School,NECAP Science Grade 4,38.94594595
2009-2010,2010,Hardwick Elementary School,NECAP Writing Grade 5,40.32432432
2009-2010,2010,Hartford High School,NECAP Math Grade 11,35.17391304
2009-2010,2010,Hartford High School,NECAP Reading Grade 11,44.52469136
2009-2010,2010,Hartford High School,NECAP Science Grade 11,33.29710145
2009-2010,2010,Hartford High School,NECAP Writing Grade 11,0
2009-2010,2010,Hartford Memorial Middle School,NECAP Math Grades 3-8,42.53
2009-2010,2010,Hartford Memorial Middle School,NECAP Reading Grades 3-8,47.14925373
2009-2010,2010,Hartford Memorial Middle School,NECAP Science Grade 8,33.17322835
2009-2010,2010,Hartford Memorial Middle School,NECAP Writing Grade 8,45.37234043
2009-2010,2010,Hartland Elementary School,NECAP Math Grades 3-8,46.8019802
2009-2010,2010,Hartland Elementary School,NECAP Reading Grades 3-8,50.42574257
2009-2010,2010,Hartland Elementary School,NECAP Science Grade 4,44.25
2009-2010,2010,Hartland Elementary School,NECAP Science Grade 8,36.34375
2009-2010,2010,Hartland Elementary School,NECAP Writing Grade 5,43.64285714
2009-2010,2010,Hartland Elementary School,NECAP Writing Grade 8,47.25641026
2009-2010,2010,Harwood UHS #19,NECAP Math Grade 11,36.71428571
2009-2010,2010,Harwood UHS #19,NECAP Reading Grade 11,45.30714286
2009-2010,2010,Harwood UHS #19,NECAP Science Grade 11,36.07692308
2009-2010,2010,Harwood UHS #19,NECAP Writing Grade 11,0
2009-2010,2010,Harwood Union Middle UHS #19,NECAP Math Grades 3-8,46.703125
2009-2010,2010,Harwood Union Middle UHS #19,NECAP Reading Grades 3-8,50.140625
2009-2010,2010,Harwood Union Middle UHS #19,NECAP Science Grade 8,39.11688312
2009-2010,2010,Harwood Union Middle UHS #19,NECAP Writing Grade 8,41.93548387
2009-2010,2010,Hazen UHS #26,NECAP Math Grade 11,33.24561404
2009-2010,2010,Hazen UHS #26,NECAP Math Grades 3-8,37.3
2009-2010,2010,Hazen UHS #26,NECAP Reading Grade 11,44.25862069
2009-2010,2010,Hazen UHS #26,NECAP Reading Grades 3-8,41.04285714
2009-2010,2010,Hazen UHS #26,NECAP Science Grade 11,35.65517241
2009-2010,2010,Hazen UHS #26,NECAP Science Grade 8,32.58823529
2009-2010,2010,Hazen UHS #26,NECAP Writing Grade 11,0
2009-2010,2010,Hazen UHS #26,NECAP Writing Grade 8,34.1971831
2009-2010,2010,Hiawatha School,NECAP Math Grades 3-8,47.1372549
2009-2010,2010,Hiawatha School,NECAP Reading Grades 3-8,45.8627451
2009-2010,2010,Highgate Elementary School,NECAP Math Grades 3-8,38.61792453
2009-2010,2010,Highgate Elementary School,NECAP Reading Grades 3-8,41.75
2009-2010,2010,Highgate Elementary School,NECAP Science Grade 4,31.57894737
2009-2010,2010,Highgate Elementary School,NECAP Writing Grade 5,39.14285714
2009-2010,2010,Hinesburg Community School,NECAP Math Grades 3-8,46.93150685
2009-2010,2010,Hinesburg Community School,NECAP Reading Grades 3-8,50.90068493
2009-2010,2010,Hinesburg Community School,NECAP Science Grade 4,43.90740741
2009-2010,2010,Hinesburg Community School,NECAP Science Grade 8,38.06818182
2009-2010,2010,Hinesburg Community School,NECAP Writing Grade 5,47.33333333
2009-2010,2010,Hinesburg Community School,NECAP Writing Grade 8,47.45454545
2009-2010,2010,Holland Elementary School,NECAP Math Grades 3-8,43.08333333
2009-2010,2010,Holland Elementary School,NECAP Reading Grades 3-8,46.72916667
2009-2010,2010,Holland Elementary School,NECAP Science Grade 4,
2009-2010,2010,Holland Elementary School,NECAP Writing Grade 5,
2009-2010,2010,Hyde Park Elementary School,NECAP Math Grades 3-8,39.94890511
2009-2010,2010,Hyde Park Elementary School,NECAP Reading Grades 3-8,42.92028986
2009-2010,2010,Hyde Park Elementary School,NECAP Science Grade 4,38.22222222
2009-2010,2010,Hyde Park Elementary School,NECAP Writing Grade 5,36.76923077
2009-2010,2010,Integrated Arts Academy at H.O. Wheeler,NECAP Math Grades 3-8,29.55147059
2009-2010,2010,Integrated Arts Academy at H.O. Wheeler,NECAP Reading Grades 3-8,31.17164179
2009-2010,2010,Integrated Arts Academy at H.O. Wheeler,NECAP Science Grade 4,29.17241379
2009-2010,2010,Integrated Arts Academy at H.O. Wheeler,NECAP Writing Grade 5,27.53571429
2009-2010,2010,Irasburg Village School,NECAP Math Grades 3-8,42.54666667
2009-2010,2010,Irasburg Village School,NECAP Reading Grades 3-8,44.14285714
